"<p>Suppose I have an linear transformation described by a square matrix $A$.
Then, $A$ takes a vector $x\in\mathbb{R}^n$ to a vector $y\in\mathbb{R}^n$ related to $x$ by the equation $y=Ax$.</p>

<p>Grant Sanderson defined the determinant of $A$ on his youtube series on linear algebra in the following way:</p>

<p>Two vectors $x$ and $y$ determine a unique paralelogram. On the same way $Ax$ and $Ay$ determine another paralelogram. The ratio between its areas is defined to be the determinant of $A$. That is $|\det(A)|=\text{Area}(Ax,Ay)/\text{Area}(x,y)$. (The sign of the determinant is given by the orientation of the vectors. If $A$ preserves orientation, its determinant is positive.)</p>

<p>Can't we define a determinant to non-square matrices by the same formula?</p>

<p>Link to Grant's video: <a href=""https://www.youtube.com/watch?v=v8VSDg_WQlA"" rel=""nofollow"">https://www.youtube.com/watch?v=v8VSDg_WQlA</a></p>

<p>EDIT: (Example)
Take 
$$A=\begin{bmatrix}
1 &amp; 2 \\
3 &amp; 4
\end{bmatrix}$$
and
$$x=\begin{bmatrix} 1 \\ 0\end{bmatrix}, \quad y=\begin{bmatrix} 0 \\ 1\end{bmatrix}.$$
Using the notation defined above, we clearly have $\text{Area}(x,y)=1$.
We have that $$Ax=\begin{bmatrix} 1 \\ 3\end{bmatrix}, \quad Ay=\begin{bmatrix} 2 \\ 4\end{bmatrix}$$ too. So, $\text{Area}(Ax,Ay)=2$. Then the ratio between the areas is $2$, which coincides with the modulus of the determinant of $A$. (Of course $A$ changes the orientation of the vectors, so it's determinant is negative.)</p>

<p>EDIT 2: Here's an explicit definition of the determinant.
$$|\det(A)| =
  \begin{cases}
    \text{Area}(Ax,Ay)/\text{Area}(x,y)       &amp; \quad \text{if } \text{kernel}(A) \text{ is zero}\\
    0  &amp; \quad \text{if } \text{kernel}(A) \text{ is non-zero}\\
  \end{cases},$$
for any linearly independent vectors $x$ and $y$.</p>

<p>If $A$ preserves orientation, then $\det(A)&gt;0$. $\det(A)\leq 0$ otherwise.</p>
",<linear-algebra>
"<p>Let $T$ be a linear operator on a vector space $V$ such that its matrix representation with respect to the basis $(v_1, v_2, v_3, v_4, v_5, v_6)$ is</p>

<p>\begin{bmatrix}
    1 &amp; 1 &amp; 0 &amp; 0 &amp; 0 &amp; 0 \\
    0 &amp; 1 &amp; 0 &amp; 0 &amp; 0 &amp; 0 \\
    0 &amp; 0 &amp; 1 &amp; 0 &amp; 0 &amp; 0\\
    0 &amp; 0 &amp; 0 &amp; 2 &amp; 0 &amp; 0 \\
    0 &amp; 0 &amp; 0 &amp; 1 &amp; 2 &amp; 0 \\
    0 &amp; 0 &amp; 0 &amp; 0 &amp; 1 &amp; 2 \\
\end{bmatrix}</p>

<p>Find a basis for $V$ such that the matrix associated to $T$ is</p>

<p>\begin{bmatrix}
    2 &amp; 1 &amp; 0 &amp; 0 &amp; 0 &amp; 0 \\
    0 &amp; 2 &amp; 1 &amp; 0 &amp; 0 &amp; 0 \\
    0 &amp; 0 &amp; 2 &amp; 0 &amp; 0 &amp; 0\\
    0 &amp; 0 &amp; 0 &amp; 1 &amp; 0 &amp; 0 \\
    0 &amp; 0 &amp; 0 &amp; 0 &amp; 1 &amp; 1 \\
    0 &amp; 0 &amp; 0 &amp; 0 &amp; 0 &amp; 1 \\
\end{bmatrix}</p>

<p>From the first matrix, I can tell the following information:
$$T(v_1)=v_1,$$
$$T(v_2)=v_1+v_2,$$
$$T(v_3)=v_3,$$
$$T(v_4)=2v_4+v_5,$$
$$T(v_5)=2v_5+v_6,$$
$$T(v_6)=2v_6.$$</p>

<p>Does that information help me attain any information on the basis associated to the second matrix? These matrices look like they are in Jordan form (almost), but I don't know what to do with that information. Please help me! Thank you.</p>
",<linear-algebra>
"<p>Let $\left\{ q_1, q_2, q_3, q_4 \right\}$ be an orthonormal basis of an inner product space $H$, and let</p>

<p>$$H_1=\text{span} [q_1, q_2], \quad H_2=\text{span} [q_3, q_4]. $$</p>

<p>Let $T$ be an operator on $H$ that satisfies</p>

<p>$$ Tw= \alpha w \quad \forall w\in H_1, \quad \quad Tw'=I\alpha w' \quad\forall w'\in H_2, $$</p>

<p>where $\alpha \neq 0$ is a complex number and $I$ is the imaginary unit. Show that $T^4=\alpha^4 I$. Use this to give a closed form for $T^{-1}$.</p>

<p>Here is what I have done:</p>

<p>Since $\left\{ q_1, q_2, q_3, q_4 \right\}$ is an orthonormal basis of $H$, then $H=H_1 \oplus H_2$ $\,$ ($H$ is the direct sum of $H_1$ and $H_2$), since every vector in $H_1$ is orthogonal to every vector in $H_2$, and vice versa. </p>

<p>Let $v\in H$. Then we can uniquely express $v=w+w'$, where $w \in H_1$ and $w'\in H_2$. Then
$$Tv=Tw+Tw'=\alpha(w+iw'),$$
$$T^2v= \alpha T(w+iw')=\alpha^2(w-w'),$$
$$T^3v=\alpha^2T(w-w')=\alpha^3(w-iw'),$$
$$T^4v=\alpha^3T(w-iw')=\alpha^4(w+w')=\alpha^4v=\alpha^4Iv.$$</p>

<p>Hence, $T^4=\alpha^4 I$.</p>

<p>How can I use this to find a closed form for $T^{-1}$? Since $T^4=\alpha^4 I$ I know that $T^4$ is invertible, but I am not sure where to go from there. I appreciate any help.</p>
",<linear-algebra>
"<p>Define a series of matrices$$H_N=
\begin{bmatrix}
1&amp;1/N&amp;1/N&amp;\cdots&amp;1/N\\
1/N&amp;2&amp;1/N&amp;\cdots&amp;1/N\\
1/N&amp;1/N&amp;3&amp;\cdots&amp;1/N\\
\vdots&amp;\vdots&amp;\vdots&amp;&amp;\vdots\\
1/N&amp;1/N&amp;1/N&amp;\cdots&amp;N
\end{bmatrix}$$
My question is, when $N\to+\infty$, would the eigenvalues of $H$ be different from $\{1,\ldots,N\}$ ?
The answer is not obvious, as,  for the matrix series
$$G_N=\begin{bmatrix}
1&amp;1/N&amp;1/N&amp;\cdots&amp;1/N\\
1/N&amp;1&amp;1/N&amp;\cdots&amp;1/N\\
1/N&amp;1/N&amp;1&amp;\cdots&amp;1/N\\
\vdots&amp;\vdots&amp;\vdots&amp;&amp;\vdots\\
1/N&amp;1/N&amp;1/N&amp;\cdots&amp;1
\end{bmatrix}$$
You can verify that $G_N$ has an eigenvalue of $2$.</p>
",<linear-algebra>
"<p>Number of 2x2 matrix over $z_3$ with determinant 1 
I know number of elements in $z_3$ are {0,1,2} now possibly determinant can be 1 in this case </p>

<p>$$
\begin
{bmatrix}
1&amp;2\\
0&amp;1\\
\end{bmatrix}
$$
and there can be many more but how to find the exact number of such matrices? ""the answer is 24""</p>
",<linear-algebra>
"<p>If there are two subspaces of Euclidean space of dimension $n$, denoted as $R_1$ and $R_2$. Suppose that $M$ is $n$ by $n$ matrix, and suppose that $R_1$, $R_2$ and their orthogonal complement are invariant with left multiplication of $M$.</p>

<p>The problem is to prove that the orthogonal complement of intersection of $R_1$ and $R_2$ are invariant with $M$ as well.</p>
",<linear-algebra>
"<p>For each of the following linear operators:</p>

<ul>
<li>Choose a basis in each of L, M</li>
<li>Find the corresponding matrix of given linear operator D : L → M</li>
</ul>

<p>a) L = {f(x); f(x) is a polynomial, degree of f is ≤ 3}, </p>

<p>M = {f(x); f(x) is a polynomial, degree of f is ≤3 and f(1)=f′(1)=0},</p>

<p>D(f)=(x−1)2f′′</p>

<p>This is what work is done thus far, any suggestions after this?</p>

<p>f: ax<sup>3</sup> + bx<sup>2</sup> + cx + d</p>

<p>f ': 3ax<sup>2</sup> 2bx + c</p>

<p>f '': 6ax + 2b</p>

<p>f<sub>new</sub>: 6ab(x-1)<sup>2</sup> + 2b = 6a(x<sup>2</sup>-2x+1)+2b = 6ax<sup>2</sup>-12ax+6a+2b</p>
",<linear-algebra>
"<blockquote>
  <p>Consider a linear map $L:\mathbb{R}^3 \to \mathbb{R}^3$ with
  $L\left( {\bf x} \right) = \left[ {\begin{array}{*{20}{c}}
1&amp;0&amp;1\\
1&amp;1&amp;2\\
2&amp;1&amp;3
\end{array}} \right]{\bf x}$. Show that this $L$ is not one-to-one.</p>
</blockquote>

<p>I know this is not one-to-one because the kernel of $L$ is not $\{{\bf 0}\}$. However, if I want to stick with the one-to-one definition, I got some trouble there. Here is my thinking: Assume
$L({\bf x}) = L({\bf y})$, then I must show ${\bf x} = {\bf y}$. So pick 
${\bf x} = [x_1, x_2, x_3]^T$ and ${\bf y} = [y_1, y_2, y_3]^T$ both lives in $\mathbb{R}^3$.
Then from the hypothesis of $L({\bf x}) = L({\bf y})$, I got
$$\left[ \begin{array}{l}
{x_1} + {x_3}\\
{x_1} + {x_2} + 2{x_3}\\
2{x_1} + {x_2} + 3{x_3}
\end{array} \right] = \left[ \begin{array}{l}
{y_1} + {y_3}\\
{y_1} + {y_2} + 2{y_3}\\
2{y_1} + {y_2} + 3{y_3}
\end{array} \right]$$
I think this should gives me $x_i = y_i$ for $i=1,2,3.$ which means ${\bf x} = {\bf y}$. and I got $L$ one-to-one but this contradicts to the kernel statement...</p>

<p>Can anyone help to pointing out which part I went wrong. Thank you.</p>
",<linear-algebra>
"<p>In the last 2 lectures of linear algebra we have talked about linear mappings and other stuff, but I missed actually the last one and I am quite in bad situation.</p>

<p>What matrix transforms $\left(\begin{matrix} 1 \\ 0\end{matrix}\right)$ into $\left(\begin{matrix} 2 \\ 6\end{matrix}\right)$ and tranforms $\left(\begin{matrix} 0 \\ 1\end{matrix}\right)$ into $\left(\begin{matrix} 4 \\ 8\end{matrix}\right)$?</p>

<p>I think I understood what I need to find: a matrix that multiplies our initial matrix formed by our initial vectors $$\left(\begin{matrix} 1 &amp; 0 \\ 0 &amp; 1\end{matrix}\right)$$ </p>

<p>and the resulting matrix is:
$$\left(\begin{matrix} 2 &amp; 6 \\ 4 &amp; 8\end{matrix}\right)$$</p>

<p>Am I right?</p>

<p>Is there a way to automate this process? </p>
",<linear-algebra>
"<p>Like the title says, ""If an $n\times n$ matrix $A$ is diagonalizable and has only one eigenvalue $\lambda$ with multiplicity $n$, then $A = \lambda I$. True or False?"" </p>

<p>My gut is telling me that this is true, but I'm having a little difficulty proving it formally. There's probably a very obvious proof, but thus far it has alluded me. </p>

<p>In any case, this is what I've done:</p>

<p>Since $A$ is diagonalizable, there exists a factorization such that $A = S^{-1}\Lambda S$. Since we know the eigenvalues are $\lambda$ with multiplicity $n$, $\Lambda = \text{diag}(\lambda, \lambda, ...)$. </p>

<p>If I'm given $A = \lambda I$, it's easy to show $\lambda I = S^{-1}\Lambda S$ where $S = I$ and $\Lambda = \text{diag}(\lambda, \lambda, ...)$. (Having normalized the eigenvectors). The trouble I'm having is showing $A = \lambda I$ under the given conditions. </p>

<p>I can simply let $S = \lambda I$, and thus $A = \lambda I$, but something about this approach feels off. (This is just my line of thought right now).</p>

<p>Any input would be appreciated.</p>
",<linear-algebra>
"<p>I have just started auditing Linear Algebra, and the first thing we learned was how to solve a system of linear equations by reducing it to row echelon form (or reduced row echelon form). I know how to solve a system of linear equations using determinants, and so the using row echelon form seems to be very inefficient and an easy way to make mistakes.</p>

<p>The lecturer seemed to indicate that this will be useful in the future for something else, but a friend who has a PhD in mathematics said it is totally useless.</p>

<p>Is this true? Is this technique totally useless or is there some ""higher mathematics"" field/ technique where row echelon form will be useful?</p>
",<linear-algebra>
"<p>I am working a bit on a collection of Linear Algebra examples, 
as well as some examples on induction. This is what is taught freshman year at our university.</p>

<p>I intend to release this to the public, either by selling printed copies or releasing it online. </p>

<p>Since I do not have experience using such material myself, there are some questions I would like some opinions on:</p>

<ul>
<li>How much theory should I include? Is references to course litterature enough?</li>
<li>Is there a format preference? Small text, so that the collection is more enviromental-friendly, or with big marginals for notes?</li>
<li>Best way to deal with misprints?</li>
<li>Should induction and Linear algeba be separate pieces? </li>
</ul>

<p>Please share your experience if you have done something similar.</p>

<p>EDIT:
An answer I seek is something along the lines of:
""I am a ""something"" stident, and I prefer ""something"", and would like to see more of ""something"".</p>
",<linear-algebra>
"<p>I have a 2x2 matrix A with rows (1 0) and (1 1).  How can I find their matrix exponential, e^A ?</p>

<p>I understand I need to plug it into the Taylor series but I'm lost at how to solve the series here.</p>
",<linear-algebra>
"<p>A tutorial sheet has the following problem.</p>

<blockquote>
  <p>Find a unit normal vector and a basis for the tangent space of the
  following smooth manifold $M \subseteq \mathbb{R}^2$ at a point $(a,b) \in M$. $$M=\{(x,y) \in \mathbb{R}^2 : x^2+y^2=1\}$$</p>
</blockquote>

<p>The idea is to do it without finding an explicit parametrization for $M$ (although of course, that is quite easy.)</p>

<p>The solution sheet says this:</p>

<blockquote>
  <p>Have $f(x,y) = x^2+y^2 = 1$ so a normal is $\nabla f = (2x,2y) = (2a,2b)$ at $(x,y) = (a,b)$.</p>
  
  <p>Tangent space = $\mathrm{ker}(Df) = (\nabla f)^\perp = \{v \in \mathbb{R}^2 : v \cdot (2a,2b) = 0\}$ has basis $\{(-b,a)\}$.</p>
</blockquote>

<p>The stuff about normals makes sense, but I don't get the line about tangent spaces. In particular:</p>

<ol>
<li>What is the difference between $Df$ and $\nabla f$? Aren't they the same?</li>
<li>How do we get from $\mathrm{ker}(Df)$ to $(\nabla f)^\perp$? What is the general principle here?</li>
</ol>
",<linear-algebra>
"<p>Hi I am trying to work on a proof question that I took note of because the answer did not come to mind immediately. I also found it was a good question to illustrate something I do not understand very well.</p>

<p>The question asks to prove, or disprove that if the system $AX=0$ has infinite solutions, then so to does the system $AX=B$ for any choice of $B$.</p>

<p>First off, I get confused by ""For any choice of $B$"". I thought $B$ represented the column of constants? How could you choose any $B$? Is that not implying that $B$ can be $(a,b,c,,,n)$ for any $a,b,c,,n$, in the real numbers?</p>

<p>Anyways, in regards to the proof. I know that if $AX=0$ has infinite solutions, then there must be atleast one parameter, thus $(n-r)\geq 1$ where $n$ is the number of variables and $r$ the rank of the matrix. I am not sure where to go from here. </p>

<p>Hopefully you guys can help me with this and get a better understanding!</p>

<p>Thank you,</p>
",<linear-algebra>
"<p>Denote: $[A]$ as the span of $A$. <br></p>

<p>Theorem: Every linearly independent subset of a vector space is a subset of a basis of a space. <br></p>

<p><em>Proof:</em> Let $A$ be a linearly independent subset of a vector space $V$ and let $\,B\,$ be a basis of $\,V$. <br></p>

<p>Case 1. $B\subseteq [A]\,$. Then $\,[B]\subseteq [A]\,$. But $\,[B]=V\,$ , hence, $\,A=B\,$. <br></p>

<p>Case 2. $B\not\subseteq [A]$. Then there exists $\alpha \in B$ such that $\alpha \not\in [A]$.
Thus $A\cup \{\alpha\}$ is linearly independent. Repeat the argument until an enlarged set is produced that spans $V$.</p>

<blockquote>
  <blockquote>
    <p>My question is: In case 2, how is it that $A$ is contained in a basis $B$? I just can't get the idea in the <em>repeating the argument</em> part. Thanks for your help.</p>
  </blockquote>
</blockquote>
",<linear-algebra>
"<p>In my class we're learning vector spaces, and in the text book there's an example with no solution and it goes like this:</p>

<blockquote>
  <p>If the domain of functions $f$ and $g$ is $[-1,1]$ and if they are defined $f(x) = \arcsin\left(\displaystyle\frac{2x}{1+x^2}\right)$ and $g(x) = \arctan(x)$, then $(f,g)$ is linearly independent?</p>
</blockquote>

<p>I don't know how to prove this, if I can make a linear combination of one of them using the other it's dependent, but how should I go about doing that?</p>

<p>Thanks in advance.</p>
",<linear-algebra>
