"<p>Suppose that $f(x) \leq g(x) \text{ for all }x$. Prove that $\lim_{x\to a} f(x) \leq \lim_{x \to a} g(x)$ provided these limits exist.</p>

<p>Attempt: I am not even sure how to start this question.  I had made an attempt but it was getting nowhere when I did it. I found a solution to the question, but I still do not understand what is going on:</p>

<p>Suppose $$ l = \lim_{x\to a}f(x) \geq \lim_{x\to a}g(x) = m$$. Let $$\epsilon = l - m &gt; 0$$ </p>

<p>Then  there is $$\delta &gt; 0 \text{ such that if } 0 &lt;|x-a|&lt;\delta \Rightarrow |l-f(x)|&lt; \frac{\epsilon}{2} \text{ and } |m-g(x)| &lt; \frac{\epsilon}{2}$$ </p>

<p>Thus for $$0 &lt;|x-a|&lt;\delta \text{ we have } g(x) &lt; m + \frac{\epsilon}{2} = l - \frac{\epsilon}{2} &lt; f(x)$$ </p>

<p>Contradicting the hypothesis.</p>

<p>My problem is I do not see clearly what the hypothesis is and of equal importance I don't see how this proof accomplishes the objectives of the question.</p>
",calculus
"<p>My attempt: I wrote the equation of a circle for x belongs to [0,xo]. But I had no clue about what should I do for x belongs to (xo,infinity).</p>

<p><a href=""http://i.stack.imgur.com/IMabt.jpg"" rel=""nofollow""><img src=""http://i.stack.imgur.com/IMabt.jpg"" alt=""""></a></p>
",calculus
"<p>The question is:
Show that $y = 11x + 5$ is a tangent to curve $y = 3x^2 + 5x + 8$.</p>

<p>I have no clue about how to go about figuring this out. 
Should I graph both curves? Or should I use a certain formula?</p>
",calculus
"<p><a href=""http://i.stack.imgur.com/RSKkW.png"" rel=""nofollow""><img src=""http://i.stack.imgur.com/RSKkW.png"" alt=""enter image description here""></a></p>

<p>I'm a little confused on how to go about approximating the function (Or part 2 of the 3 part question as shown in the image). Would I use the polynomial I got from part a but substitution a for x? Or would I use the formula $cos(0) - sin(0)(x-0) - \frac{cos(0)}{2!}(x-0)^2 + \frac{sin(0)}{3!}(x-0)^3 + \frac{cos(0)}{4!}(x-0)^4$? If I were to use the second formula, how would I go about simplifying the ratio using the formula? Any kind of guidance on this would be greatly appreciated.</p>
",calculus
"<p>This is the integral
$$\int\frac{dx}{(x+1)(n-x)}=\int kdt$$
I just need some assistance on how to begin the left side integral and I will most likely be able to continue it from there thank you.</p>
",calculus
"<p>I have a function of $3$ variables which are all functions of $t$.</p>

<p>$$x = \frac{v_1t-y}{\sqrt{(v_2/\dot{x})^2 -1}} \tag 1 $$ </p>

<p>In the equation $v_1,v_2$ are constant and $x$ and $y$ are both function of $t$ (also $\dot{x}$ is $\frac{dx}{dt}$). I am trying to differentiate $(1)$ with respect to $t$, but I am not sure how to do this as there are three variables and an $\dot{x}$ already. I tried holding $x,y$ constant but that instinctively does not make sense as these change with respect to $t$.</p>
",calculus
"<p>Consider the sequence $a_{n+2}=f(a_1,a_2)$ where $f(x,y)$ is the mean of $x, y$ (geometric/arithmetic/harmonic) and $a_1,a_2$ are positive real numbers.</p>

<p>In detail: </p>

<p>Geometric - $a_{n+2}=\sqrt{a_{n+1}a_n}$</p>

<p>Arithmetic - $a_{n+2}={1 \over 2}(a_{n+1}+a_n)$</p>

<p>Harmonic - $a_{n+2}={2 \over {a_{n+1}^{-1}+a_n}^{-1}}$</p>

<p>Now, it's easy to show that each sequence converges (though if you have an interesting method to show that, share it with us!), but the trick is to calculate the limit. Here I give my way to compute these limits and challenge you to do so for a recursive sequence that each step takes the mean of its three or more previous element, namely $a_{n+N}=f(a_{n+N-1},a_{n+N-2},...,a_{n})$.</p>
",calculus
"<p>I just finished reading the Wikipedia article on the <a href=""http://en.wikipedia.org/wiki/Cauchy%27s_condensation_test"" rel=""nofollow"">Cauchy condensation test</a>. I understand the trapezoidal view, but apparently ""the 'condensation' of terms is analogous to a substitution of an exponential function"". Can anyone explain what is meant by this?</p>
",calculus
"<p>For a given $k>0$ constant, assuming that $x,y>0$. Also this equation has a particular name, or some mathematician associated with it?</p>
",calculus
"<p>What is an upper bound on $e^{-W_{-1}(c_1)}$ and $e^{-W(c_1)}$, where $W$ is the Lambert W function?</p>
",calculus
"<p>Let $h : \mathbb{R}^2 \rightarrow \mathbb{R}$ be a function defined by $$h(x,y) =\begin{cases} x^2 + y^2 &amp; : (x,y) \in \mathbb{Q} \times \mathbb{Q} \\[1ex] 0 &amp; :  \mbox{otherwise}\end{cases}$$</p>

<p>Show that $h$ is continuous only at $(0,0)$, and differentiable there. </p>

<p>I can show the continuity of $h$ at $(0,0)$. Also, I can show the discontinuity of $h$ at rational pair which is not $(0,0)$. However, I cannot show the discontinuity of other points. Also, the differentiation. Could anyone give a hint ?</p>
",calculus
"<p>Suppose you have two infinite sequences $\{a_n\}, \{b_n\}$, with $0 &lt; a_n &lt; b_n$ for each $n$, such that $b_n \to 0$ as $n \to \infty$. Does there exist a sequence $\{s_n\}$ with $s_n \to 1$ as $n \to \infty$ such that $a_n s_n \geq b_n$ for $n$ large enough? Thank you. </p>
",calculus
"<p>I am asked to prove this statement $^{*}$. I am trying now, but it is getting to small and tiny steps that I even loose my way. my steps are as follows: 
$$\lim_{n\rightarrow \infty}(\sqrt[3]{n+\sqrt{n}}-\sqrt[3]{n})=0^{*}$$ </p>

<p>$\lim_{n\rightarrow \infty}(\sqrt[3]{n+\sqrt{n}}-\sqrt[3]{n})=\dfrac{(\sqrt[3]{n+\sqrt{n}}-\sqrt[3]{n}) \cdot (\sqrt[3]{n+\sqrt{n}}+\sqrt[3]{n})}{(\sqrt[3]{n+\sqrt{n}}+\sqrt[3]{n})}=\dfrac{(\sqrt[3]{n+\sqrt{n}})^2-(\sqrt[3]{n})^2}{(\sqrt[3]{n+\sqrt{n}}+\sqrt[3]{n})}=\dfrac{\sqrt[3]{n^2+2n\sqrt{n}+n}}{\sqrt[3]{n+\sqrt{n}}+\sqrt[3]{n}}=\dfrac{(n+\sqrt{n})^{\frac{2}{3}}-n^{\frac{2}{3}}}{(n+\sqrt{n})^{\frac{1}{3}}+n^{\frac{1}{3}}}= .. help = 0$ $$if \quad n\rightarrow \infty$$</p>
",calculus
"<p>I am given this statement and I need to prove it. the statement is for all $n\ge 1$: $$\sqrt[n]{n}\leq 1+\frac{2}{\sqrt{n}}$$</p>

<p>I am trying to prove with induction. But I am stuck for step n=k+1, how can I then decompose the step:  $\sqrt[n+1]{n+1}$? </p>

<p>Thanks for help in advance</p>
",calculus
"<p>In Thomas's calculus $10^{th}$ edition, chapter $5$, exercises $5.3$, problem $9$, I am asked to find the length of an arc with the equation:</p>

<p>$$x=\int^y_0\sqrt{\sec^4(t)-1} dt$$</p>

<p>and $\displaystyle {\frac{-\pi}{4}} \leq y \leq {\frac{\pi}{4}}$.</p>

<p>The problem is, I'm not entirely sure what the equation is supposed to be... The previous problems were relatively straight forward, with simple $x=f(y)$ equations. The second part, the parameters of $y$, is confusing me-- is this a parametric of some sort (considering the ""$t$"")? I've looked around the chapter and can't seem to find another example like it...</p>

<p>If someone could point me in the right direction, that'd be really helpful.</p>
",calculus
"<p>For the integral: $$\int_{-1}^{5} \left( x^{2} -4 \right) dx$$</p>

<p>My calculations:</p>

<p>$$\begin{align*}\Delta x &amp;= \frac6n\\\\
x_i &amp;= -1 + \frac{6i}n\\\\
f(x_i) &amp;= 1 + \frac{36i^2}{n^2} -4\\\\
A&amp;=72
\end{align*}$$</p>

<p>I'm unsure if this is correct as it is my first attempt at doing this type of problem.</p>
",calculus
"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""http://math.stackexchange.com/questions/141987/is-my-riemann-sum-correct"">Is my Riemann Sum correct?</a>  </p>
</blockquote>



<p>This is my second attempt, the answer seems rather odd so I thought I would have it checked as well.
For the integral: $$\int_{-5}^{2} \left( x^{2} -4 \right) dx$$</p>

<p>My calculations:</p>

<p>$$\begin{align*}\Delta x &amp;= \frac7n\\\\
x_i &amp;= -5 + \frac{7i}n\\\\
f(x_i) &amp;= 21 - \frac{70i}{n} + \frac{49i^2}{n^2} \\\\
A&amp;=-738
\end{align*}$$</p>
",calculus
"<blockquote>
  <p>A viscous liquid is poured on to a flat surface. It forms a circular patch whose area grows at a steady rate of $5 \text{ cm}^2/s$. Find in terms of $π$,</p>
  
  <p>(a) the radius of the patch 20 seconds after pouring has commenced</p>
  
  <p>(b) the rate of increase of the radius at this instant.</p>
</blockquote>

<p><img src=""http://i.stack.imgur.com/F37Oz.jpg"" alt=""enter image description here""></p>
",calculus
"<p>Can someone walk me through how to do the following problem so I can attempt a few more practice problems?</p>

<p>If:
$$\int_{1}^{5} f(x) dx = 12  $$
and
$$\int_{4}^{5} f( x) dx = 3.6$$
find:
$$\int_{1}^{4} f( x) dx$$</p>

<p>Would it simply be $12 - 3.6$ ?</p>

<hr>

<p><strong>EDIT</strong></p>

<p>If:
$$\int_{0}^{9} f(x) dx = 37  $$
and
$$\int_{0}^{9} g( x) dx = 16$$
find:
$$\int_{0}^{9} 2f(x)+3g(x) dx$$</p>

<p>Would this simply be: $2 \times 37 + 3 \times 16$?</p>
",calculus
"<p>Let $$f(x) = x\cos\frac{1}{x}$$ for x in $[1,\infty)$</p>

<p>Now I need to prove or disprove the difference $$f(x+2) - f(x) &gt; 2$$ for all $x$ in the domain.</p>

<p>I tried a lot but I don't seem to be getting anywhere. My approach was to try and use graphs, but somehow that doesn't seem to work out that well.</p>

<p>Any ideas or suggestions please?</p>
",calculus
"<p>I've try solve this question, but I haven't sucess...</p>

<p>The problem is the following:</p>

<p>A continuous functions $f:[a,b]\rightarrow \mathbb{R}$ assume positive and negative values in its domain, show that there exists $a_1,a_2,\ldots,a_k$, k numbers that are arithmetic progression and it is in the domain such that
$$f(a_1)+f(a_2)+\cdots+f(a_k)=0$$</p>

<p>Someone can help me with this question?</p>
",calculus
"<p>Can you help me prove this identity: $\tan x\sin x = \sec x-\csc x$?
I began working on the left side, by first changing $\tan x$ to $\sin x/\cos x$ and then multiplying by $\sin x$, I can get it down to $\sec x - \cos x$ but I can't figure out how to change the $\cos x$ to $\csc x$.</p>
",calculus
"<p>Can you help me prove the identity $$\tan x\sec x= \sin^3x \sec^2x +\sin x$$
I began working on the left side and changed everything to sine and cosine terms.</p>
",calculus
"<p>I am working on a differentiation question and my answer to simplify is </p>

<p>$2x\ln \left(2x-1\right)+\frac{2}{2x-1}x^2$</p>

<p>Why cant I cancel out a x when multiplying to get 
$\frac{2x}{2-1}$= $2x$ ?</p>

<p>So my final answer would be 
$2x(\ln \left(2x-1\right)+1)$</p>

<p>Instead they factorize to get this answer
$2x\left(\frac{x}{2x-1}+\ln \left(2x-1\right)\right)$</p>

<p>I can recognize how they arrive at that final answer but is my answer wrong?</p>
",calculus
"<p>As h approaches $0$, show $\sin(x+h)=\sin(x)+h\cos(x)+o(h)$. What I've done is basically substituted $h=0$ and therefore $LHS=RHS$, but I realise I'm supposed to use limits and I somehow can't get rid of the denominator $h$ everywhere.</p>
",calculus
