"<p>1.If we identify two schemes $X$ and $Y$ as two presheaves of set on category of affine schemes.($Aff:=\text{CRing}^{op}$) If there is a morphism as natural transformations $f:X\to Y$, then, how to give the definition of the affine morphism? </p>

<p>2.If we identify two schemes $X$ and $Y$ as two category of quasi coherent sheaves $QCoh_{X}$ and $QCoh_{Y}$. Then morphism between this two schemes is a functor $f: Qcoh_{X}\to Qcoh_{Y}$, how to give the definition of affine morpshim ? </p>

<p>3.If we just consider the classical case. X and Y are two schemes. suppose $f:X\to Y$ is an affine morphism. Does this definition of affineness coincide with the other two definitions(if there exists)?</p>

<p>If such definitions of affine morphisms exists, are they equivalent or not?</p>
",<ag.algebraic-geometry><ct.category-theory><schemes>
"<p>Section 2.3 of Hovey's Model Categories book defines a model category structure on Ch(R-Mod), the category of chain complexes of R-modules, where R is a ring. Lemma 2.3.6 then essentially states (I think) that taking projective resolutions of a module corresponds to taking cofibrant replacements of the module, at least in nice cases (e.g. when the projective resolution is bounded below). There is of course also a ""dual"" model category structure which gives the ""dual"" result for injective resolutions and fibrant replacements (Theorem 2.3.13).</p>

<ol>
<li><p>I think the results in Hovey are proven for not-necessarily-commutative rings. Do things become nicer if we restrict our attention to commutative rings only?</p></li>
<li><p>Do these results generalize? For example, is there an analogous model category structure and an analogous result for Ch(O<sub>X</sub>-Mod), the category of chain complexes of O<sub>X</sub>-modules, where X is a scheme? More generally, how about for Ch(A), where A is an abelian category?</p></li>
</ol>

<p>If the answers to these questions are known, then I assume they would be ""standard"", but I don't know a reference.</p>

<hr>

<p><strong>I've re-asked my question in a different form <a href=""http://mathematics.stackexchange.com/questions/372/derived-categories-and-homotopy-categories"">here</a>.</strong></p>
",<ct.category-theory><model-categories><homological-algebra>
"<p><a href=""http://math.berkeley.edu/~critch/"" rel=""nofollow"">Andrew Critch</a> asks at the <a href=""http://scratchpad.wikia.com/wiki/20qs"" rel=""nofollow"">20-questions seminar</a>:</p>

<p>In Set and AbGrp (the categories of sets and abelian groups, respectively), finite limits commute with directed colimits. As an example, if you're working with sheaves of sets, you can take kernels (a type of limit) and stalks (a type of directed colimit) safely.</p>

<p>Is there an example of a category where they don't commute?</p>

<p>(Depending on how you choose to talk about topoi, this condition is sometimes an axiom, capturing the idea of ""looking sufficiently like sets"".)</p>
",<ct.category-theory><topos-theory><20-questions><limits-and-colimits>
"<p>I am trying to understand something about curved dg algebras as studied by Positselski, E. Segal. These come up in mirror symmetry and when one wants to study Kozsul duality for algebras that are more general then those that fit into the classical framework. </p>

<p>Let C denote the complex numbers. Suppose we take a cdg-algebra B that is C[x] with a curving x^2, where x is now a variable in odd degree and so does not fit into the matrix factorization framework.  As I understand the situation, then the Koszul dual of this should be an algebra A which is C[y]/(y^2-1), where y is in even degree.In the framework of Positselski, as I understand it one can compute A as Ext(C,C) and pass back to B by taking the Cobar construction. The curving arises from the fact that the coalgebra dual to A is no longer co-augmented. I think that in this simple example one equivalently can also take a more down to earth approach, as was taken by Dyckerhoff in his paper on matrix factorizations, using explicit Koszul resolutions. </p>

<p>My question is about a confusion I have about the Hochschild cohomology of this dg-category. As I understand it, the Hochschild cohomology of D(B) should be isomorphic to the center of A which is A. Yet if one uses the complex defined in Segal's paper, I believe one gets C[y]/y^2, with y an even variable. The complex he claims should compute HH*(D(B)) is given by the usual Hochschild complex with differential on the algebra B + Gerstenhaber bracket with x^2. To compute, I first computed ordinary HH*(C[x]) and the Gerstenhaber bracket on HH* and then concluded the answer using a spectral sequence. </p>

<p>Segal's justification seems to be that this is what you get when you regard B as a curved A-infinity algebra, but as I understand Positselski, there seems to be some subtelties with this and that one can often end up with no objects in the category. So I was made a little bit nervous by the justification. Most likely everything is ok and I am missing something stupid, but it would be great if someone would be so kind as to point out where my mistake is.      </p>
",<ct.category-theory><homological-algebra><ra.rings-and-algebras>
"<p>In </p>

<p><a href=""http://arxiv.org/pdf/math/9704205.pdf"" rel=""nofollow"">http://arxiv.org/pdf/math/9704205.pdf</a></p>

<p>they define the ultracoproduct of a sequence of compact Hausdorff spaces, $\sum_\mathcal{U}X_i$ along an ultrafilter $\mathcal{U}$ as the Wallman-Frink compactification of the ultraproduct </p>

<p>$\prod_\mathcal{U}A_i$ </p>

<p>where each $A_i$ is the normal lattice base of the closed sets of $X_i$. More generally, I it appears that you can do this for more general topological spaces (at least Tychonoff?): </p>

<p><a href=""http://www.susanjkleinart.com/compactification/Wsp3.pdf"" rel=""nofollow"">http://www.susanjkleinart.com/compactification/Wsp3.pdf</a> .</p>

<p>I'm wondering: is it possible to drop (or at least some how relax) the condition that the base is separating (condition 4, Definition P3.1) and have some sort of ultracoproduct construction?</p>

<p>If we consider compact Hausdorff spaces again, then for a sequence $(X_i)$ of spaces, I believe it is also true that </p>

<p>$C(\sum_{\mathcal{U}}X_i)\cong\prod_{\mathcal{U}}C(X_i)$</p>

<p>where $C(X)$ is the Banach space of continuous, real-valued functions on $X$ and $\prod_{\mathcal{U}}C(X_i)$ is the Banach ultraproduct. Would it make sense (for more general topological spaces $X_i$) to just define the ultracoproduct as </p>

<p>$C_b(\sum_{\mathcal{U}}X_i)\cong\prod_{\mathcal{U}}C_b(X_i)$</p>

<p>where $C_b(X_i)$ is the Banach space of bounded, continuous, real-valued functions on $X_i$? I suppose that this would make sense if there was a good way to recover the space $\sum_{\mathcal{U}}X_i$ from $C_b(\sum_{\mathcal{U}}X_i)$.</p>

<p>Also, 
Can an ultracoproduct be (perhaps naively) be seen as a kind of Kolmogorov quotient of an ultraproduct?</p>
",<ct.category-theory><lo.logic><gn.general-topology><model-theory><banach-spaces>
"<p>In some recent works, such as <a href=""http://arxiv.org/pdf/1402.7364v1.pdf"" rel=""nofollow"">this one</a> (3.2, page 15), a definition of ""gluing of dg-categories along a dg-bimodule"" is given. It is obviously the analogue of the notion of <a href=""http://ncatlab.org/nlab/show/cograph+of+a+profunctor"" rel=""nofollow"">collage</a> (or cograph) of a profunctor.</p>

<p>My question is: is there any ""universal property"" of this gluing? Something like ""a dg-functor defined on the gluing is uniquely determined by something defined on the ""pieces"" (the dg-categories and the bimodule)"". The article on ncat about the collage of a profunctor suggests the existence of a universal property, but I'm unable to write it down in a ""honest"" (hands-on) manner. Is there a way to do this in the world of dg-categories?</p>
",<ct.category-theory><dg-categories>
"<p>Fix a logic $L$ and consider the category $\mathbf{AlgTh}_L$ with theories of $L$ as objects and theory interpretations as morphisms.  For nice enough logics, this category has pushouts (which we will assume is the case).</p>

<p>Question: how large a 'graph' has been actually built using this (old) idea?  There are plenty of flat lists of objects of such a category, for example Wikipedia has two: <a href=""http://en.wikipedia.org/wiki/Algebraic_structure"" rel=""nofollow"">algebraic structure</a> and <a href=""http://en.wikipedia.org/wiki/List_of_algebraic_structures"" rel=""nofollow"">list of algebraic structures</a> (with lots of overlap as well as being non-trivially different), Jipsen has a <a href=""http://math.chapman.edu/cgi-bin/structures/"" rel=""nofollow"">list</a> (not all of which are properly defined) and a <a href=""http://www1.chapman.edu/~jipsen/PCP/theoriesPO1.html"" rel=""nofollow"">graph</a> with 48 entries.  One can find other partial graphs too: page 136-141 of the <a href=""http://www.informatik.uni-bremen.de/~lschrode/papers/lib.pdf"" rel=""nofollow"">CASL reference manual</a> or the specialized-for-groups graph of <a href=""http://coqfinitgroup.gforge.inria.fr/"" rel=""nofollow"">Coq Theories</a> required to prove the Feit-Thompson theorem.  There are even <a href=""http://www.cc.utah.edu/~nahaj/logic/structures/systems/index.html"" rel=""nofollow"">similar lists</a> for (modal) logics.  But I have yet to find a decent (categorical) graphs.  Has it not been done?</p>

<p>[I am interested in this because I am building such a graph, and I don't want to waste my time inventing things that have already been done.  Also, I want to be as complete as I can.]</p>
",<universal-algebra><ct.category-theory><algebraic-theory>
"<p>Starting from an ordinary 1-categorical point of view, there are various obvious candidate definitions for ‘finite homotopy type’:</p>

<ul>
<li>The homotopy type of a simplicial set that has only finitely many non-degenerate simplices.</li>
<li>The homotopy type of a CW complex that has only finitely many cells.</li>
<li>The homotopy type of the nerve of a finitely-presentable category.</li>
</ul>

<p>Homotopy type theory affords another candidate:</p>

<ul>
<li>A higher inductive type that admits a finite presentation in some syntactic sense.</li>
</ul>

<p><strong>Question.</strong> Do these notions coincide? To what extent is each one the ‘right’ notion of finiteness for homotopy types? For instance, are these precisely the homotopy types $X$ such that the representable functor $\mathrm{Hom}(X, -) : \infty \mathbf{Grpd} \to \infty \mathbf{Grpd}$ preserves (homotopy) filtered colimits?</p>
",<ct.category-theory><homotopy-theory><homotopy-type-theory>
"<p>Let $a:W\rightarrow X$, $c:X\rightarrow Z$, $b:W\rightarrow Y$ and $d:Y\rightarrow Z$ be a pull-back diagram in the category of topological spaces. Then one can construct a natural isomorphism $\kappa$ between two functors $b_! \circ a^*$ and</p>

<p>$d^* \circ c_!$. Usually this natural isomorphism is called base change.</p>

<p>Suppose we have another pull-back diagram, $d:Y\rightarrow Z$, $f:Z\rightarrow U$, $e:Y\rightarrow V$ and $g:V\rightarrow U$. Then we have another natural isomorphism $\kappa'$ between $e_! \circ d^*$ and </p>

<p>$g^*\circ f_!$.</p>

<p>By the universal property of pull-back, one can see that $a:W\rightarrow X$,$f \circ c:X\rightarrow U$, $e\circ b:W\rightarrow V$ and $g:V\rightarrow U$ is also a pull-back diagram. Denote the corresponding natural isomorphism by $\kappa''$.</p>

<p>Is it true that $\kappa''=\kappa'\circ \kappa$?</p>

<p>Probably the equality is a little confusing, but the formulation is clear if one thinks of it. </p>
",<sheaf-theory><ct.category-theory><reference-request><gn.general-topology>
"<p>I've been reading <a href=""http://www.math.ucla.edu/~balmer/research/Pubfile/Spectrum.pdf"" rel=""nofollow"">Paul Balmer's paper</a> about constructing a ""spectrum of prime ideals"" on (essentially small) tensor triangulated category in order to then classify thick subcategories. This is all done to generalize work done in various fields throughout mathematics (e.g. Devinatz, Hopkins, and Smith's work in stable homotopy theory, and Pevtsova and Friedlander's work in finite group schemes). So the classic examples of tensor trianulated categories that Balmer talks about are the category of spectra of some space, the category of $G$-modules for some finite group scheme $G$, or the perfect derived category associated to a (topologically Noetherian) scheme (this is related to Thomalson's work reconstructing a scheme from the aforementioned category).</p>

<p>But I can't, for the life of me, think of more examples of tensor triangulated categories! (I'm new at all of this...) Can anyone give me a ""toy"" example of a tensor-triangulated category that is not an example of any of the ones I just listed? By ""toy"" example I mean that it should be relatively simple with an easy to understand structure. The purpose will be so that I can do Balmer's construction on the toy category to get a better understanding of what's going on.</p>
",<ct.category-theory><triangulated-categories>
